"Data";"Minimo";"Maximo";"Mediana"
2004-07-01;44,4;62,6;55
2004-07-01;9;23,8;15,44
2004-07-02;60,5;79,1;70
2004-07-02;44,4;62,6;55
2004-07-02;9;23,8;15,44
2004-07-03;60,5;79,1;70
2004-07-03;44,4;62,6;55
2004-07-03;9;27,58;15,44
2004-07-04;60,5;79,1;70
2004-07-04;44,4;62,6;55
2004-07-04;9,5;27,58;15,5
2004-07-07;60,5;79,1;70
2004-07-07;44,4;62,6;55,3
2004-07-07;9,5;27,58;15,44
2004-07-08;60,5;79,1;70,05
2004-07-08;44,4;62,6;55,35
2004-07-08;9,5;27,58;15,38
2004-07-09;60,5;79,1;70,05
2004-07-09;44,4;62,6;55,35
2004-07-09;9,5;27,58;15,38
2004-07-10;60,5;79,1;70,05
2004-07-10;44,4;62,6;55,35
2004-07-10;9,5;27,58;15,38
2004-07-11;63,2;79,1;70,1
2004-07-11;45,68;62,6;55,42
2004-07-11;9,5;27,58;15,24
2004-07-14;63,2;79,1;70,25
2004-07-14;45,68;60,1;55,46
2004-07-14;10,42;27,58;15,2
2004-07-15;63,2;79,1;70,25
2004-07-15;45,68;60,1;55,36
2004-07-15;10,42;27,58;15,1
2004-07-16;63,2;79,1;70,1
2004-07-16;45,68;60,1;55,42
2004-07-16;10,42;27,58;15,05
2004-07-17;63,2;79,1;70,25
2004-07-17;45,68;60,1;55,46
2004-07-17;10,42;27,58;15,1
2004-07-18;63,2;79,1;70,4
2004-07-18;45,68;60,1;55,5
2004-07-18;10,42;27,58;15,15
2004-07-21;63,2;79,1;70,53
2004-07-21;45,68;60,2;55,5
2004-07-21;11;27,58;15,2
2004-07-22;63,2;79,1;70,53
2004-07-22;45,68;60,2;55,5
2004-07-22;11;27,58;15,2
2004-07-23;63,2;79,1;70,65
2004-07-23;45,68;60,2;55,5
2004-07-23;10,42;27,58;15,1
2004-07-24;63,2;79,1;70,65
2004-07-24;45,68;60,2;55,5
2004-07-24;10,42;27,58;15
2004-07-25;63,2;79,1;70,53
2004-07-25;45,68;60,2;55,5
2004-07-25;10,42;27,58;15
2004-07-28;63,2;79,1;70,25
2004-07-28;45,68;60,2;55,41
2004-07-28;10,42;27,58;15
2004-07-29;63,2;79,1;70,25
2004-07-29;45,68;60,2;55,41
2004-07-29;10,42;27,58;15
2004-07-30;63,2;79,1;70,25
2004-07-30;39,01;60,2;55,41
2004-07-30;10,42;32,23;15
2004-07-31;63,2;79,1;70,1
2004-07-31;39,01;60,2;55,32
2004-07-31;10,42;32,23;15
2004-08-01;63,2;85,87;70,1
2004-08-01;45,72;60,2;55,5
2004-08-01;10,42;40,15;15
2004-08-04;63,2;85,87;70,05
2004-08-04;45,72;60,2;55,41
2004-08-04;10,42;40,15;15
2004-08-05;63,2;85,87;70,25
2004-08-05;45,72;60,2;55,5
2004-08-05;10,42;40,15;15
2004-08-06;63,2;85,87;70,25
2004-08-06;45,72;60,2;55,5
2004-08-06;10,42;40,15;15
2004-08-07;63,2;85,87;70,25
2004-08-07;45,72;60,2;55,24
2004-08-07;10,42;40,15;15
2004-08-08;63,2;85,87;70,1
2004-08-08;45,72;60,2;55,15
2004-08-08;10,42;40,15;15
2004-08-11;63,2;85,87;70,1
2004-08-11;45,72;60,2;55,15
2004-08-11;10,42;40,15;15
2004-08-12;63,2;85,87;70,2
2004-08-12;45,72;60,2;55,15
2004-08-12;10,42;40,15;15
2004-08-13;63,2;85,87;70,2
2004-08-13;45,72;60,2;55,15
2004-08-13;10,42;40,15;15
2004-08-14;63,2;85,87;70,2
2004-08-14;45,72;60,2;55
2004-08-14;9,2;40,15;15
2004-08-15;49,48;85,87;70,3
2004-08-15;45,72;60,2;55,08
2004-08-15;9,2;40,15;15
2004-08-18;49,48;85,87;70,2
2004-08-18;45,72;60,2;55
2004-08-18;9,2;40,15;15,03
2004-08-19;49,48;85,87;70,1
2004-08-19;45,62;60,2;55
2004-08-19;9,2;40,15;15,03
2004-08-20;49,48;85,87;70,1
2004-08-20;45,62;60,2;55
2004-08-20;9,2;40,15;15,03
2004-08-21;49,48;85,87;70,1
2004-08-21;45,62;60,2;55
2004-08-21;9,2;40,15;15,2
2004-08-22;49,48;85,87;70,15
2004-08-22;45,62;60,2;54,74
2004-08-22;9,2;40,15;15,11
2004-08-25;49,48;85,87;70,2
2004-08-25;45,62;60,2;54,74
2004-08-25;9,2;40,15;15,28
2004-08-26;49,48;85,87;70,1
2004-08-26;45,62;60,2;54,7
2004-08-26;9,2;40,15;15,2
2004-08-27;49,48;85,87;70,05
2004-08-27;45,62;60,2;54,74
2004-08-27;9,2;40,15;15,28
2004-08-28;49,48;85,87;70,05
2004-08-28;45,62;60,2;54,74
2004-08-28;9,2;40,15;15,28
2004-08-29;49,48;85,87;70
2004-08-29;45,62;60,2;54,7
2004-08-29;9,2;40,15;15,35
2004-09-01;49,48;79,4;70
2004-09-01;45,62;60,2;54,7
2004-09-01;9,2;22,5;15,03
2004-09-02;49,48;79,4;70
2004-09-02;45,62;60,2;54,7
2004-09-02;9,2;22,5;15,2
2004-09-03;49,48;80,4;70
2004-09-03;45,62;60,2;54,7
2004-09-03;9,2;23,5;15,2
2004-09-04;49,48;80,4;70
2004-09-04;45,62;60,2;54,7
2004-09-04;9,2;23,5;15,6
2004-09-05;49,48;82,4;70
2004-09-05;45,62;60,2;54,7
2004-09-05;9,2;25,5;15,6
2004-09-08;49,48;82,4;70,65
2004-09-08;45,62;60,2;54,78
2004-09-08;9,2;25,5;15,8
2004-09-09;49,48;82,4;70,65
2004-09-09;45,62;60,2;54,78
2004-09-09;9,2;25,5;15,8
2004-09-10;49,48;82,4;71
2004-09-10;45,62;60,2;54,78
2004-09-10;9,2;25,5;15,8
2004-09-11;49,48;82,4;70,9
2004-09-11;45,62;60,2;54
2004-09-11;9,2;25,5;15,98
2004-09-12;49,48;82,4;70,95
2004-09-12;45,62;60,2;54
2004-09-12;10,8;25,5;15,98
2004-09-15;49,48;82,4;70,95
2004-09-15;45,62;60,2;54
2004-09-15;10,8;25,5;16
2004-09-16;49,48;82,4;71
2004-09-16;45,62;60,2;54
2004-09-16;10,8;25,5;16
2004-09-17;49,48;82,4;71
2004-09-17;45,62;60,2;54
2004-09-17;10,8;25,5;16
2004-09-18;49,48;82,4;71
2004-09-18;48,7;60,2;54
2004-09-18;10,8;25,5;16
2004-09-19;49,48;82,4;71,1
2004-09-19;48,7;60,2;54,2
2004-09-19;10,8;25,5;16
2004-09-22;49,48;82,4;71,2
2004-09-22;48,7;60,2;54
2004-09-22;12,05;25,5;16
2004-09-23;49,48;82,4;71,2
2004-09-23;48,7;60,2;54
2004-09-23;12,05;25,5;16
2004-09-24;49,48;82,4;71,1
2004-09-24;48,7;60,2;54
2004-09-24;12,05;25,5;16
2004-09-25;49,48;82,4;71,1
2004-09-25;48,7;60,2;54
2004-09-25;12,05;25,5;16
2004-09-26;49,48;82,4;71
2004-09-26;48,7;60,2;54
2004-09-26;10,8;25,5;16
2004-09-29;49,48;82,4;71,1
2004-09-29;48,7;60,2;54,2
2004-09-29;10,8;25,5;16
2004-09-30;49,48;82,4;71
2004-09-30;48,7;60,2;54,4
2004-09-30;10,8;25,5;16
2004-10-01;49,48;82,4;71,21
2004-10-01;48,7;60,2;54,45
2004-10-01;10,8;25,5;16
2004-10-02;49,48;82,4;71,2
2004-10-02;48,7;60,2;54,4
2004-10-02;10,8;25,5;16,25
2004-10-03;49,48;82,4;71,21
2004-10-03;48,7;60,2;54,45
2004-10-03;10,8;25,5;16,5
2004-10-06;49,48;82,4;71,36
2004-10-06;48,7;60,2;54,45
2004-10-06;10,8;25,5;16,5
2004-10-07;49,48;82,4;71,22
2004-10-07;48,7;60,2;54,5
2004-10-07;10,8;25,5;16,5
2004-10-08;49,48;82,4;71,36
2004-10-08;48,7;60,2;55,05
2004-10-08;10,8;25,5;16,5
2004-10-09;49,48;82,4;71,21
2004-10-09;48,7;60,2;55
2004-10-09;10,8;25,5;16,92
2004-10-10;49,48;82,4;71,5
2004-10-10;48,7;60,2;55
2004-10-10;10,8;25,5;16,5
2004-10-13;49,48;82,4;71,7
2004-10-13;48,97;60,2;55
2004-10-13;10,8;25,5;16,8
2004-10-14;49,48;82,4;72
2004-10-14;48,97;60,2;55,1
2004-10-14;10,8;25,5;16,55
2004-10-15;49,48;82,4;72
2004-10-15;48,97;60,2;55,5
2004-10-15;10,8;25,5;16,55
2004-10-16;49,48;82,4;72
2004-10-16;48,97;60,2;55,5
2004-10-16;10,8;25,5;16,68
2004-10-17;49,48;82,4;72
2004-10-17;48,97;60,2;55,5
2004-10-17;10,8;25,5;16,8
2004-10-20;49,48;82,4;72,5
2004-10-20;48,97;60,2;55,5
2004-10-20;10,8;25,5;16,92
2004-10-21;49,48;82,4;72,25
2004-10-21;48,97;60,2;55,5
2004-10-21;10,8;25,5;17
2004-10-22;49,48;82,4;72,25
2004-10-22;48,97;60,2;55,5
2004-10-22;10,8;25,5;17
2004-10-23;49,48;82,4;72,5
2004-10-23;48,97;60,2;55,35
2004-10-23;12,05;25,5;17
2004-10-24;66,84;82,4;72,5
2004-10-24;48,97;60,2;55,1
2004-10-24;12,9;25,5;17
2004-10-28;67,2;82,4;72,83
2004-10-28;48,97;63,2;55,5
2004-10-28;12,9;25,5;17
2004-10-29;67,2;82,4;72,83
2004-10-29;48,97;63,2;55,5
2004-10-29;12,9;25,5;17
2004-10-30;67,2;82,4;73
2004-10-30;48,97;63,2;55,5
2004-10-30;12,9;25,5;17
2004-10-31;67,2;82,4;73
2004-10-31;48,97;63,2;55,5
2004-10-31;12,9;25,5;17
2004-11-03;67,2;83,4;73
2004-11-03;48,97;63,2;55,5
2004-11-03;12,9;26,5;17
2004-11-04;67,2;83,4;73
2004-11-04;50,3;63,2;55,5
2004-11-04;12,9;26,5;17
2004-11-05;67,2;84,76;73
2004-11-05;50,63;63,2;55,51
2004-11-05;12,9;27,31;17
2004-11-06;67,2;84,76;73
2004-11-06;50,63;63,2;55,51
2004-11-06;12,9;27,31;17
2004-11-07;67,2;84,76;73
2004-11-07;50,63;62,6;55,51
2004-11-07;12,9;27,31;17
2004-11-10;67,5;84,76;73,9
2004-11-10;50,63;62,6;56,1
2004-11-10;12,9;27,31;17,31
2004-11-11;67,5;84,76;73,9
2004-11-11;50,63;62,6;56,1
2004-11-11;12,9;27,31;17,31
2004-11-12;67,5;84,76;73,56
2004-11-12;50,63;62,6;56
2004-11-12;12,9;27,31;17,4
2004-11-13;67,5;84,76;73,56
2004-11-13;50,63;62,6;56
2004-11-13;12,9;27,31;17,4
2004-11-14;67,5;84,76;73,95
2004-11-14;50,63;62,6;56
2004-11-14;14,93;27,31;18
2004-11-17;67,5;84,76;74
2004-11-17;50,63;62,6;56
2004-11-17;14,93;27,31;18
2004-11-18;67,5;84,76;74
2004-11-18;50,63;62,6;56
2004-11-18;14,93;27,31;18
2004-11-19;67,5;84,76;74
2004-11-19;50,63;62,6;56
2004-11-19;14,93;27,31;18
2004-11-20;67,5;84,76;74
2004-11-20;50,63;62,6;56
2004-11-20;14,93;27,31;18
2004-11-21;67,67;84,76;74
2004-11-21;50,63;62,6;56
2004-11-21;14,93;27,31;18,1
2004-11-24;67,67;84,76;74,05
2004-11-24;50,63;62,6;56
2004-11-24;14,93;27,31;18,15
2004-11-25;67,67;84,76;74,3
2004-11-25;50,63;62,6;56
2004-11-25;14,93;27,31;18,2
2004-11-26;67,67;84,76;74,3
